,mini,mega_cat
4847,fr:paves-de-saumon,['PESCADO']
4848,fr:paves-de-truite,['PESCADO']
4849,fr:penne-au-poulet,['CARNE']
4850,fr:penne-au-poulet-sauce-champignons,['CARNE' 'HORTALIZAS']
4851,fr:pepites-de-chocolat,['LIPIDOS']
4852,fr:peppercorn-grinders,['CEREALES']
4853,fr:petits-gateaux,['BEBIDAS' 'LIPIDOS']
4854,fr:petits-pains,['CEREALES']
4855,fr:petits-pains-grilles-au-ble-complet,['CEREALES']
4856,fr:pieces-en-chocolat,['LIPIDOS']
4857,fr:pieds-de-porc,['CARNE']
4858,fr:pilons-de-poulet,['CARNE']
4859,fr:piment-doux-de-gascogne,['HORTALIZAS']
4860,fr:piment-oiseau,['HORTALIZAS']
4861,fr:piments-d-espelette,['HORTALIZAS']
4862,fr:piments-rouges,['HORTALIZAS']
4863,fr:piments-verts,['HORTALIZAS']
4864,fr:pizza-jambon-champignons,['CARNE' 'HORTALIZAS']
4865,fr:pizzas-au-fromage-de-chevre,['LACTEOS']
4866,fr:pizzas-aux-champignons,['CARNE' 'HORTALIZAS']
4867,fr:pizzas-aux-lardons,['CARNE']
4868,fr:plat-a-base-de-legumes,['HORTALIZAS']
4869,fr:plats-a-base-d-agneau,['CARNE']
4870,fr:plats-a-base-de-cereales,['CEREALES']
4871,fr:plats-a-base-de-fromage,['LACTEOS']
4872,fr:plats-susceptibles-de-contenir-de-la-viande-de-cheval-lots-retires-de-la-vente-en-fevrier-2013,['CARNE' 'CEREALES']
4873,fr:plombieres,['ALCOHOL']
4874,fr:poires-boisson,['BEBIDAS' 'FRUTAS']
4875,fr:poires-de-normandie,['FRUTAS']
4876,fr:poires-guyot,['FRUTAS']
4877,fr:poisson-congele,['PESCADO']
4878,fr:poisson-en-boite,['PESCADO']
4879,fr:poisson-frais,['PESCADO']
4880,fr:poissonnerie,['PESCADO']
4881,fr:poissons-a-tartiner,['PESCADO']
4882,fr:poissons-bio,['PESCADO']
4883,fr:poissons-d-elevage,['PESCADO']
4884,fr:poissons-en-chocolat,['LIPIDOS' 'PESCADO']
4885,fr:poissons-marines,['PESCADO']
4886,fr:poissons-meunieres,['PESCADO']
4887,fr:poissons-panes-de-merlu,['PESCADO' 'CEREALES']
4888,fr:poissons-prepares,['PESCADO']
4889,fr:poissons-sauvages,['PESCADO']
4890,fr:pommes-allumettes,['FRUTAS']
4891,fr:pommes-braeburn,['FRUTAS']
4892,fr:pommes-dauphines,['FRUTAS']
4893,fr:pommes-de-terre-allians,['FRUTAS']
4894,fr:pommes-de-terre-amandine,['FRUTAS']
4895,fr:pommes-de-terre-annabelle,['FRUTAS']
4896,fr:pommes-de-terre-bintje,['FRUTAS']
4897,fr:pommes-de-terre-categorie-1,['FRUTAS']
4898,fr:pommes-de-terre-cuisinees,['FRUTAS']
4899,fr:pommes-de-terre-de-l-ile-de-re,['FRUTAS']
4900,fr:pommes-de-terre-ditta,['FRUTAS']
4901,fr:pommes-de-terre-entieres,['FRUTAS']
4902,fr:pommes-de-terre-farcies,['FRUTAS']
4903,fr:pommes-de-terre-labellisees,['FRUTAS']
4904,fr:pommes-de-terre-melody,['FRUTAS']
4905,fr:pommes-de-terre-primeurs,['FRUTAS']
4906,fr:pommes-de-terre-rissolees,['FRUTAS']
4907,fr:pommes-du-limousin,['FRUTAS']
4908,fr:pommes-noisettes,['FRUTAS' 'LEGUMBRES']
4909,fr:pommes-pink-lady,['FRUTAS']
4910,fr:porc-a-la-dijonnaise,['CARNE']
4911,fr:porc-de-l-aveyron,['CARNE']
4912,fr:poudre-chocolatee,['LIPIDOS']
4913,fr:poules-en-chocolat,['LIPIDOS']
4914,fr:poulet-fermier,['CARNE']
4915,fr:poulet-fermier-jaune,['CARNE']
4916,fr:poulets-entiers,['CARNE']
4917,fr:poulets-entiers-cuits,['CARNE']
4918,fr:poulets-fermiers,['CARNE']
4919,fr:poulets-fermiers-entiers,['CARNE']
4920,fr:poulets-grilles,['CARNE']
4921,fr:poulets-jaunes,['CARNE']
4922,fr:poulets-panes,['CARNE' 'CEREALES']
4923,fr:poulets-surgeles,['CARNE']
4924,fr:poulets-tikka-masala,['CARNE']
4925,fr:pour-gateaux,['BEBIDAS' 'LIPIDOS']
4926,fr:pour-les-gateaux,['BEBIDAS' 'LIPIDOS']
4927,fr:pralines-aux-cacahuetes,['LEGUMBRES']
4928,fr:preparation-de-fruits,['FRUTAS']
4929,fr:preparation-dessert,['LIPIDOS']
4930,fr:preparation-fromagere,['LACTEOS']
4931,fr:preparation-pour-boisson,['BEBIDAS']
4932,fr:preparation-pour-boisson-isotonique,['BEBIDAS']
4933,fr:preparation-pour-boissons,['BEBIDAS']
4934,fr:preparation-pour-boissons-pour-le-sport,['BEBIDAS']
4935,fr:preparation-pour-pain,['CEREALES']
4936,fr:preparation-pour-pain-d-epices,['CEREALES']
4937,fr:preparations-a-base-de-chair-de-poisson,['PESCADO']
4938,fr:preparations-a-base-de-farine,['CEREALES']
4939,fr:preparations-a-base-de-fromages,['LACTEOS']
4940,fr:preparations-a-base-de-fruits,['FRUTAS']
4941,fr:preparations-a-base-de-lait,['LACTEOS']
4942,fr:preparations-a-base-de-legumes,['HORTALIZAS']
4943,fr:preparations-a-tartiner-a-base-de-poisson,['PESCADO']
4944,fr:preparations-de-viande-porcine-hachee-fraiches,['CARNE']
4945,fr:preparations-pour-boissons,['BEBIDAS']
4946,fr:preparations-pour-brioches,['CEREALES']
4947,fr:preparations-pour-cremes-brulees,['LACTEOS']
4948,fr:preparations-pour-desserts-lactes,['LIPIDOS' 'LACTEOS']
4949,fr:preparations-pour-gateaux-au-chocolat,['BEBIDAS' 'LIPIDOS']
4950,fr:preparations-pour-pain,['CEREALES']
4951,fr:preparations-pour-pains,['CEREALES']
4952,fr:printaniere-de-legumes,['HORTALIZAS']
4953,fr:produit-contenant-de-l-huile-de-palme,['LIPIDOS']
4954,fr:produits-au-piment-d-espelette,['HORTALIZAS']
4955,fr:produits-sans-viande,['CARNE']
4956,fr:proteines-de-soja,['HORTALIZAS']
4957,fr:protide,['CARNE']
4958,fr:pulpe,['FRUTAS']
4959,fr:pur-jus-d-orange,['FRUTAS']
4960,fr:puree-au-fromage,['LACTEOS']
4961,fr:puree-de-piments,['HORTALIZAS']
4962,fr:puree-de-pomme,['FRUTAS']
4963,fr:puree-de-pommes,['FRUTAS']
4964,fr:purees-de-piments,['HORTALIZAS']
4965,fr:purees-de-pommes,['FRUTAS']
4966,fr:quartiers-de-pommes-de-terre-surgeles,['FRUTAS']
4967,fr:quenelles-au-fromage,['LACTEOS']
4968,fr:quenelles-aux-legumes,['HORTALIZAS']
4969,fr:quenelles-de-veau-a-la-sauce,['CARNE']
4970,fr:queso-crema,['LACTEOS']
4971,fr:queso-estilo-panela,['LACTEOS' 'CEREALES']
4972,fr:queues-de-crevettes-decortiquees,['PESCADO']
4973,fr:quiches-aux-epinards,['HORTALIZAS']
4974,fr:quinoa-blanc,['LEGUMBRES']
4975,fr:quinoa-blond,['LEGUMBRES']
4976,fr:quinoa-noir,['LEGUMBRES']
4977,fr:quinoa-prepares,['LEGUMBRES']
4978,fr:rasteau,['BEBIDAS']
4979,fr:ravioli-a-la-crevette,['CEREALES']
4980,fr:ravioli-a-la-ricotta,['CEREALES' 'LACTEOS']
4981,fr:ravioli-a-la-ricotta-et-aux-epinards,['HORTALIZAS' 'CEREALES' 'LACTEOS']
4982,fr:ravioli-a-la-volaille,['CARNE' 'CEREALES']
4983,fr:ravioli-aux-crevettes,['PESCADO' 'CEREALES']
4984,fr:ravioli-ricotta-epinards,['HORTALIZAS' 'CEREALES' 'LACTEOS']
4985,fr:raviolis-a-la-viande-de-porc,['CARNE' 'CEREALES']
4986,fr:raviolis-aux-crevettes,['PESCADO' 'CEREALES']
4987,fr:raviolis-frais-au-fromage,['LACTEOS' 'CEREALES']
4988,fr:raviolis-ricotta-epinards,['HORTALIZAS' 'CEREALES' 'LACTEOS']
4989,fr:raviolis-vegetariens,['CEREALES']
4990,fr:recettes-vegetales,['HORTALIZAS']
4991,fr:ribs-de-porc,['CARNE']
4992,fr:rilettes-de-saumon,['PESCADO']
4993,fr:rillettes-artisanales,['CARNE']
4994,fr:rillettes-de-bar,['CARNE']
4995,fr:rillettes-de-cabillaud,['CARNE']
4996,fr:rillettes-de-carpe,['CARNE']
4997,fr:rillettes-de-dorade,['CARNE']
4998,fr:rillettes-de-gibiers-de-chasse,['CARNE']
4999,fr:rillettes-de-haddock,['CARNE']
5000,fr:rillettes-de-limande,['CARNE']
5001,fr:rillettes-de-poulet-roti,['CARNE']
5002,fr:rillettes-de-saint-jacques,['CARNE']
5003,fr:rillettes-de-tours,['CARNE']
5004,fr:rillettes-de-viande-rouge,['CARNE']
5005,fr:rillettes-speciales,['CARNE']
5006,fr:ristes-d-aubergines-a-la-provencale,['HORTALIZAS']
5007,fr:riz-a-grains-longs,['CEREALES']
5008,fr:riz-au-crabe,['CEREALES']
5009,fr:riz-au-lait-a-la-vanille,['LACTEOS' 'CEREALES' 'FRUTAS']
5010,fr:riz-au-lait-rhum-raisins,['LACTEOS' 'CEREALES' 'FRUTAS']
5011,fr:riz-bio,['CEREALES']
5012,fr:riz-cuisines,['CEREALES']
5013,fr:riz-de-konjac,['CEREALES']
5014,fr:riz-demi-complet,['CEREALES']
5015,fr:riz-long-complet,['CEREALES']
5016,fr:riz-long-etuve,['CEREALES']
5017,fr:riz-long-grain-complet,['CEREALES']
5018,fr:riz-long-semi-complet,['CEREALES']
5019,fr:riz-noir,['CEREALES']
5020,fr:riz-noirs,['CEREALES']
5021,fr:riz-prepares,['CEREALES']
5022,fr:rochers-a-la-noix-de-coco-au-chocolat,['LIPIDOS' 'LEGUMBRES' 'FRUTAS']
5023,fr:rochers-au-chocolat,['LIPIDOS']
5024,fr:roses-des-sables,['CEREALES']
5025,fr:rosti-aux-lardons,['CARNE']
5026,fr:rostis-de-pommes-de-terre,['FRUTAS']
5027,fr:rostis-de-pommes-de-terre-surgeles,['FRUTAS']
5028,fr:roti-de-porc-facon-orloff,['CARNE']
5029,fr:roti-de-poulet,['CARNE']
5030,fr:rotis,['CARNE']
5031,fr:rotis-de-boeuf,['CARNE']
5032,fr:rotis-de-chapon,['CARNE']
5033,fr:rotis-de-poulet,['CARNE']
5034,fr:rougail-de-saucisses,['CARNE']
5035,fr:roulades-de-volaille,['CARNE']
5036,fr:roules-au-fromage,['LACTEOS']
5037,fr:rum-flavored-beer,['ALCOHOL' 'LIPIDOS']
5038,fr:sable-de-camargue,['CEREALES']
5039,fr:sables-au-beurre,['CEREALES' 'LIPIDOS']
5040,fr:sables-fourres,['CEREALES']
5041,fr:salade-d-algues,['HORTALIZAS']
5042,fr:salade-de-cervelas,['HORTALIZAS']
5043,fr:salade-de-concombres-a-la-creme,['HORTALIZAS' 'LACTEOS']
5044,fr:salade-de-museau,['HORTALIZAS']
5045,fr:salade-de-poulet,['HORTALIZAS' 'CARNE']
5046,fr:salade-de-saumon-fume,['HORTALIZAS' 'PESCADO']
5047,fr:salade-de-surimi,['HORTALIZAS']
5048,fr:salade-de-viande,['HORTALIZAS' 'CARNE']
5049,fr:salade-mesclun,['HORTALIZAS']
5050,fr:salade-repas,['HORTALIZAS']
5051,fr:salade-vegetarienne,['HORTALIZAS']
5052,fr:salades-a-tartiner,['HORTALIZAS']
5053,fr:salades-au-chou-jambon-comte,['HORTALIZAS' 'CARNE' 'LACTEOS']
5054,fr:salades-au-surimi,['HORTALIZAS']
5055,fr:salades-catalanes,['HORTALIZAS']
5056,fr:salades-de-boulgour,['HORTALIZAS']
5057,fr:salades-de-fruits-de-mer,['FRUTAS' 'HORTALIZAS']
5058,fr:salades-de-quinoa,['HORTALIZAS' 'LEGUMBRES']
5059,fr:salades-italiennes,['HORTALIZAS']
5060,fr:salades-mechouia,['HORTALIZAS']
5061,fr:salades-mixtes,['HORTALIZAS']
5062,fr:salades-nicoises,['HORTALIZAS']
5063,fr:salades-strasbourgeoises,['HORTALIZAS']
5064,fr:salades-traiteurs,['HORTALIZAS']
5065,fr:sandwich-au-poulet-tandoori,['CARNE']
5066,fr:sandwichs-au-jambon-de-dinde,['CARNE']
5067,fr:sans-alcool,['ALCOHOL']
5068,fr:sans-huile-de-palme,['LIPIDOS']
5069,fr:sans-sucres,['LIPIDOS']
5070,fr:sans-sucres-ajoutes,['LIPIDOS']
5071,fr:sardines-a-l-ancienne,['PESCADO']
5072,fr:sardines-a-l-huile-d-arachide,['PESCADO' 'LIPIDOS']
5073,fr:sardines-a-l-huile-d-olive-extra-vierge,['PESCADO' 'LIPIDOS' 'HORTALIZAS']
5074,fr:sardines-a-l-huile-de-colza,['PESCADO' 'LIPIDOS']
5075,fr:sardines-a-l-huile-pimentee,['PESCADO' 'LIPIDOS' 'HORTALIZAS']
5076,fr:sardines-a-poeler,['PESCADO']
5077,fr:sardines-au-beurre,['PESCADO' 'LIPIDOS']
5078,fr:sardines-au-chorizo,['PESCADO' 'CEREALES']
5079,fr:sardines-au-naturel,['PESCADO']
5080,fr:sardines-chaudes,['PESCADO']
5081,fr:sardines-millesimees,['PESCADO']
5082,fr:sardines-natures,['PESCADO']
5083,fr:sardines-piquantes-a-l-huile-d-olive,['PESCADO' 'LIPIDOS' 'HORTALIZAS']
5084,fr:sauce-a-salade-refrigeree,['HORTALIZAS']
5085,fr:sauces-a-base-d-extrait-de-viande,['CARNE']
5086,fr:sauces-au-citron,['FRUTAS']
5087,fr:sauces-au-lait-de-coco,['LACTEOS' 'FRUTAS']
5088,fr:sauces-au-soja-salees,['HORTALIZAS']
5089,fr:sauces-au-soja-sucrees,['LIPIDOS' 'HORTALIZAS']
5090,fr:sauces-au-vin,['ALCOHOL']
5091,fr:sauces-au-vin-blanc,['ALCOHOL']
5092,fr:sauces-aux-cacahuetes,['LEGUMBRES']
5093,fr:sauces-poivrons-aubergines,['HORTALIZAS']
5094,fr:sauces-pour-hamburgers,['CARNE']
5095,fr:sauces-pour-viandes,['CARNE']
5096,fr:sauces-sucrees,['LIPIDOS']
5097,fr:saucisse-a-cuire,['CARNE']
5098,fr:saucisse-a-rotir,['CARNE']
5099,fr:saucisse-a-tartiner,['CARNE']
5100,fr:saucisse-au-comte,['CARNE' 'LACTEOS']
5101,fr:saucisse-de-boeuf,['CARNE']
5102,fr:saucisse-de-porc,['CARNE']
5103,fr:saucisse-seche-a-la-biere,['CARNE']
5104,fr:saucisses-a-cuire,['CARNE']
5105,fr:saucisses-americaines,['CARNE']
5106,fr:saucisses-au-fromage,['LACTEOS' 'CARNE']
5107,fr:saucisses-aux-herbes,['CARNE']
5108,fr:saucisses-blanches,['CARNE']
5109,fr:saucisses-cocktail,['CARNE']
5110,fr:saucisses-d-herbe,['CARNE']
5111,fr:saucisses-de-nuremberg,['CARNE']
5112,fr:saucisses-de-toulouse-aux-lentilles,['CARNE' 'LEGUMBRES']
5113,fr:saucisses-en-conserve,['CARNE']
5114,fr:saucisses-pour-hot-dog,['CARNE']
5115,fr:saucisses-seches,['CARNE']
5116,fr:saucisses-seches-de-jambon,['CARNE']
5117,fr:saucisson-pur-porc,['CARNE']
5118,fr:saucissons-a-cuire,['CARNE']
5119,fr:saucissons-artisanaux,['CARNE']
5120,fr:saucissons-au-beaufort,['CARNE']
5121,fr:saucissons-cuits,['CARNE']
5122,fr:saucissons-d-ardeche,['CARNE']
5123,fr:saucissons-de-cheval,['CARNE']
5124,fr:saucissons-de-dinde,['CARNE']
5125,fr:saucissons-de-jambon,['CARNE']
5126,fr:saucissons-fumes,['CARNE']
5127,fr:saucissons-secs,['CARNE']
5128,fr:saucissons-secs-au-beaufort,['CARNE']
5129,fr:saucissons-secs-au-fromage,['LACTEOS' 'CARNE']
5130,fr:saucissons-secs-au-noix,['LEGUMBRES' 'CARNE']
5131,fr:saucissons-secs-au-piment,['CARNE' 'HORTALIZAS']
5132,fr:saucissons-secs-au-piment-d-espelette,['CARNE' 'HORTALIZAS']
5133,fr:saucissons-secs-au-sanglier,['CARNE']
5134,fr:saucissons-secs-aux-noisettes,['CARNE' 'LEGUMBRES']
5135,fr:saucissons-secs-aux-olives,['HORTALIZAS' 'CARNE']
5136,fr:saucissons-secs-de-corse,['CARNE']
5137,fr:saucissons-secs-de-montagne,['CARNE']
5138,fr:saucissons-secs-de-savoie,['CARNE']
5139,fr:saucissons-secs-des-pyrenees,['CARNE']
5140,fr:saucissons-secs-halal,['CARNE']
5141,fr:saucissons-secs-pur-boeuf,['CARNE']
5142,fr:saucissons-secs-pur-porc,['CARNE']
5143,fr:saucissons-secs-sans-porc,['CARNE']
5144,fr:saumon-du-pacifique,['PESCADO']
5145,fr:saumon-sauvage,['PESCADO']
5146,fr:saumon-sauvage-du-pacifique,['PESCADO']
5147,fr:saumons-atlantique-fumes,['PESCADO']
5148,fr:saumons-au-naturel,['PESCADO']
5149,fr:saumons-fondues-de-poireaux,['PESCADO']
5150,fr:saumons-fumes-a-la-ficelle,['PESCADO']
5151,fr:saumons-fumes-bio,['PESCADO']
5152,fr:saumons-prepares,['PESCADO']
5153,fr:saumons-sauce-beurre-citron,['FRUTAS' 'LIPIDOS' 'PESCADO']
5154,fr:saumons-sauce-oseille,['PESCADO']
5155,fr:saumons-sauvages,['PESCADO']
5156,fr:saumons-surgeles,['PESCADO']
5157,fr:saumur-champigny,['CARNE']
5158,fr:saute-de-veau,['CARNE']
5159,fr:semoules-au-lait-vanille,['LACTEOS' 'FRUTAS' 'PESCADO']
5160,fr:semoules-d-epeautre,['PESCADO']
5161,fr:semoules-de-manioc,['PESCADO']
5162,fr:shampoing,['CARNE']
5163,fr:shampooing,['CARNE']
5164,fr:sirop-de-noisettes,['LEGUMBRES']
5165,fr:sirops-au-chocolat,['LIPIDOS']
5166,fr:sirops-au-sucre-de-canne,['LIPIDOS']
5167,fr:sirops-d-abricot,['FRUTAS']
5168,fr:sirops-d-agrumes,['FRUTAS']
5169,fr:sirops-de-banane,['FRUTAS']
5170,fr:sirops-de-caramel,['LIPIDOS']
5171,fr:sirops-de-sucre,['LIPIDOS']
5172,fr:sirops-de-sucre-de-canne,['LIPIDOS']
5173,fr:snacking-sucree,['LIPIDOS']
5174,fr:sodas-a-la-framboise,['FRUTAS']
5175,fr:sodas-aux-agrumes,['FRUTAS']
5176,fr:soja-fermente,['HORTALIZAS']
5177,fr:sorbet-plein-fruit,['FRUTAS']
5178,fr:sorbets-a-la-banane,['FRUTAS']
5179,fr:sorbets-au-chocolat,['LIPIDOS']
5180,fr:sorbets-aux-fruits-rouges,['FRUTAS']
5181,fr:soupe-de-poissons-a-la-setoise,['PESCADO' 'HORTALIZAS']
5182,fr:soupe-de-poissons-au-piment-d-espelette,['HORTALIZAS' 'PESCADO']
5183,fr:soupe-en-sachet,['HORTALIZAS']
5184,fr:soupe-fraiche,['HORTALIZAS']
5185,fr:soupe-liquide,['HORTALIZAS']
5186,fr:soupes-a-l-ortie,['HORTALIZAS']
5187,fr:soupes-de-crustaces,['HORTALIZAS']
5188,fr:soupes-de-homards,['HORTALIZAS']
5189,fr:soupes-de-nouilles,['HORTALIZAS' 'CEREALES']
5190,fr:soupes-de-petits-pois,['HORTALIZAS']
5191,fr:soupes-de-poireaux,['HORTALIZAS']
5192,fr:soupes-de-poissons-a-la-setoise,['PESCADO' 'HORTALIZAS']
5193,fr:soupes-en-brique,['HORTALIZAS']
5194,fr:soupes-en-sachet,['HORTALIZAS']
5195,fr:souris-d-agneau,['CARNE']
5196,fr:souris-d-agneau-confite,['CARNE']
5197,fr:spaghetti-au-ble-dur-semi-complet,['CEREALES']
5198,fr:spaghetti-au-quinoa,['LEGUMBRES']
5199,fr:spaghettis-de-ble-dur-complet,['CEREALES']
5200,fr:spec-fromagere,['LACTEOS']
5201,fr:specialite-au-vinaigre,['ALCOHOL']
5202,fr:specialite-de-fruit,['FRUTAS']
5203,fr:specialite-fromagere,['LACTEOS']
5204,fr:specialite-laitiere,['LACTEOS']
5205,fr:specialite-laitiere-sucree,['LACTEOS' 'LIPIDOS']
5206,fr:specialites-fromageres,['LACTEOS']
5207,fr:specialites-laitieres,['LACTEOS']
5208,fr:specialites-vegetales-a-base-de-tofu,['HORTALIZAS']
5209,fr:sprats-a-l-huile,['LIPIDOS']
5210,fr:st-nectaire-laitier,['LACTEOS']
5211,fr:steak-hache-pur-boeuf,['CARNE' 'BEBIDAS']
5212,fr:steak-vegetal,['CARNE' 'BEBIDAS']
5213,fr:steaks-de-thon,['CARNE' 'BEBIDAS' 'PESCADO']
5214,fr:steaks-de-thon-albacore,['CARNE' 'BEBIDAS' 'PESCADO']
5215,fr:steaks-de-veau,['CARNE' 'BEBIDAS']
5216,fr:sticks-de-chocolat,['LIPIDOS']
5217,fr:substitut-de-sucre,['LIPIDOS']
5218,fr:sucre-aromatise,['LIPIDOS']
5219,fr:sucre-cristallise,['LIPIDOS']
5220,fr:sucre-roux-de-canne,['LIPIDOS']
5221,fr:sucres-complets,['LIPIDOS']
5222,fr:sucres-d-orge,['LIPIDOS']
5223,fr:sucres-en-poudre,['LIPIDOS']
5224,fr:sucres-gelifiant,['LIPIDOS']
5225,fr:sucres-perles,['LIPIDOS']
5226,fr:tablette-chocolat,['LIPIDOS' 'CEREALES']
5227,fr:tablette-de-chocolat,['LIPIDOS' 'CEREALES']
5228,fr:tablettes-de-chocolat,['LIPIDOS' 'CEREALES']
5229,fr:tagliatelles-au-ble-dur,['CEREALES']
5230,fr:tagliatelles-au-saumon,['PESCADO' 'CEREALES']
5231,fr:tagliatelles-aux-oeufs-frais,['CARNE' 'CEREALES']
5232,fr:tagliatelles-d-alsace,['CEREALES']
5233,fr:tagliatelles-de-konjac,['CEREALES']
5234,fr:tagliatelles-fraiches,['CEREALES']
5235,fr:tajines-de-legumes,['HORTALIZAS']
5236,fr:taramas-a-la-truite,['PESCADO']
5237,fr:tartares-de-saumon,['PESCADO']
5238,fr:tarte-au-comte,['LACTEOS']
5239,fr:tartelettes-au-caramel,['LIPIDOS']
5240,fr:terrine-a-la-chataigne,['CARNE']
5241,fr:terrine-de-campagne-au-piment-d-espelette,['HORTALIZAS' 'CARNE']
5242,fr:terrine-de-campagne-aux-cepes,['CARNE']
5243,fr:terrine-de-canard-au-poivre-vert,['CARNE']
5244,fr:terrine-de-cerf-a-l-armagnac,['CARNE']
5245,fr:terrines-au-bleu-d-auvergne,['CEREALES' 'CARNE']
5246,fr:terrines-au-cognac,['CARNE']
5247,fr:terrines-au-cuisses-de-grenouille,['CARNE']
5248,fr:terrines-au-pinot-noir,['CARNE']
5249,fr:terrines-au-roquefort,['CARNE']
5250,fr:terrines-d-oie,['CARNE']
5251,fr:terrines-de-caille,['CARNE']
5252,fr:terrines-de-cerf,['CARNE']
5253,fr:terrines-de-chevreuil,['CARNE' 'LACTEOS']
5254,fr:terrines-de-foie-de-volaille,['CARNE']
5255,fr:terrines-de-lievre,['CARNE']
5256,fr:terrines-de-mouton,['CARNE']
5257,fr:terrines-de-pintade,['CARNE']
5258,fr:terrines-de-saint-jacques,['CARNE']
5259,fr:tetes-de-veau,['CARNE']
5260,fr:the-earl-grey,['BEBIDAS']
5261,fr:the-en-vrac,['BEBIDAS']
5262,fr:the-froid,['BEBIDAS']
5263,fr:the-instantane,['BEBIDAS']
5264,fr:the-noir-bio,['BEBIDAS']
5265,fr:the-vert-bio,['BEBIDAS']
5266,fr:the-vert-de-chine,['BEBIDAS']
5267,fr:the-vert-parfume,['BEBIDAS']
5268,fr:thes-au-jasmin,['BEBIDAS']
5269,fr:thes-bio,['BEBIDAS']
5270,fr:thes-darjeeling,['BEBIDAS']
5271,fr:thes-de-noel,['BEBIDAS']
5272,fr:thes-earl-grey,['BEBIDAS']
5273,fr:thes-infusions,['BEBIDAS']
5274,fr:thes-noirs-darjeeling,['BEBIDAS']
5275,fr:thes-verts-aromatises,['BEBIDAS']
5276,fr:thes-verts-au-citron,['FRUTAS' 'BEBIDAS']
5277,fr:thes-verts-au-jasmin,['BEBIDAS']
5278,fr:thes-verts-etuves,['BEBIDAS']
5279,fr:thon-a-l-escabeche,['PESCADO']
5280,fr:thon-a-l-huile-vegetale,['LIPIDOS' 'PESCADO']
5281,fr:thon-a-la-provencale,['PESCADO']
5282,fr:thon-conserve,['PESCADO']
5283,fr:thon-entier-au-naturel,['PESCADO']
5284,fr:thons-a-l-escabeche,['PESCADO']
5285,fr:thons-a-la-catalane,['PESCADO']
5286,fr:thons-a-la-mayonnaise,['PESCADO']
5287,fr:thons-a-la-tomate,['PESCADO' 'HORTALIZAS']
5288,fr:thons-albacore-au-naturel,['PESCADO']
5289,fr:thons-blancs-au-naturel,['PESCADO']
5290,fr:tiefkuhl-desserts,['LIPIDOS']
5291,fr:tiramisu-au-cafe,['BEBIDAS']
5292,fr:tisane-d-allaitement,['LACTEOS']
5293,fr:tisanes-d-allaitement,['LACTEOS']
5294,fr:toasts-aux-raisins,['FRUTAS']
5295,fr:toasts-brioches,['CEREALES']
5296,fr:toasts-brioches-aux-raisins,['CEREALES' 'FRUTAS']
5297,fr:tofu-aux-olives,['HORTALIZAS']
5298,fr:tomates-cocktail,['HORTALIZAS']
5299,fr:tomates-concassees,['HORTALIZAS']
5300,fr:tomates-confites,['HORTALIZAS']
5301,fr:tomates-entieres-pelees-au-jus,['FRUTAS' 'HORTALIZAS']
5302,fr:tomato-ketchup,['HORTALIZAS']
5303,fr:tomme-de-brebis,['LACTEOS']
5304,fr:tomme-de-chevre,['LACTEOS']
5305,fr:tomme-de-savoie-igp,['LACTEOS']
5306,fr:tomme-de-suisse,['LACTEOS']
5307,fr:tomme-des-pyrenees,['LACTEOS']
5308,fr:tomme-noire-des-pyrenees,['LACTEOS']
5309,fr:tommes-blanches,['LACTEOS']
5310,fr:tommes-de-brebis,['LACTEOS']
5311,fr:tommes-de-chevre,['LACTEOS']
5312,fr:torsades-aux-oeufs,['CARNE']
5313,fr:torsettes-au-ble-dur,['CEREALES']
5314,fr:torsettes-aux-oeufs,['CARNE']
5315,fr:tortellini-au-jambon-cru,['CARNE']
5316,fr:tortellini-aux-quatre-fromages,['LACTEOS']
5317,fr:tortellini-ricotta-epinards,['HORTALIZAS' 'LACTEOS']
5318,fr:tortellinis-au-jambon,['CARNE']
5319,fr:tortelloni-ricotta-epinards,['HORTALIZAS' 'LACTEOS']
5320,fr:tournedos-de-boeuf,['CARNE']
5321,fr:tournedos-de-magret-de-canard,['CARNE']
5322,fr:tourteaux,['BEBIDAS']
5323,fr:tourteaux-fromages,['BEBIDAS' 'LACTEOS']
5324,fr:tourtes-aux-blettes,['CEREALES']
5325,fr:tourtes-sucrees,['LIPIDOS']
5326,fr:truite-arc-en-ciel,['PESCADO']
5327,fr:truites-en-conserve,['PESCADO']
5328,fr:truites-fumees-d-elevage,['PESCADO']
5329,fr:truites-fumees-elevees-en-france,['PESCADO']
5330,fr:tuiles-sucrees,['LIPIDOS']
5331,fr:veau-d-aveyron-et-du-segala,['CARNE']
5332,fr:veau-marengo,['CARNE']
5333,fr:vegetables-and-derived-products,['HORTALIZAS' 'CEREALES']
5334,fr:veggie,['CARNE']
5335,fr:velours-de-vinaigre,['ALCOHOL']
5336,fr:veloutes-de-legumes-du-soleil,['HORTALIZAS']
5337,fr:veloutes-de-legumes-verts,['HORTALIZAS']
5338,fr:vermicelles-en-chocolat,['LIPIDOS']
5339,fr:vers-de-farine,['CEREALES']
5340,fr:viande-cuisinee,['CARNE']
5341,fr:viande-de-crocodile,['CARNE']
5342,fr:viande-de-kangourou,['CARNE']
5343,fr:viande-de-poulet,['CARNE']
5344,fr:viande-fraiche-de-poulet,['CARNE']
5345,fr:viande-hachee,['CARNE']
5346,fr:viande-hachee-de-boeuf,['CARNE']
